unique_id,hurst,series_length,unitroot_pp,unitroot_kpss,hw_alpha,hw_beta,hw_gamma,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,x_pacf5,diff1x_pacf5,diff2x_pacf5,nonlinearity,lumpiness,alpha,beta,arch_acf,garch_acf,arch_r2,garch_r2,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10
store_18,1.0408908858147343,241,-0.6003811333437338,4.811398678471491,0.0,0.0,0.0,1.0216157376032258,0,1,0.9925836637799975,2.3100161504285253e-09,15.153172331947031,0.15196700069997504,0.574574591840443,0.5839302786904508,0.9800575939985224,0.020780455089761247,0.47376503683519355,0.12721809086381403,0.00022113682087197392,0.9785268300403732,1.1969600426810584e-15,0.0,0.0,0.0,0.0,37,0.3134749153142004,3,0.9613588963872004,0.987672215350155,8.675284272274743,-0.01603426754906395,0.030466434128537258,-0.4397607437453281,0.22156612737432216
store_19,0.9799334201924981,241,-9.434798249865883,0.6423278262831116,0.0,0.0,0.0,0.901576879963364,0,1,0.9023395735771652,4.096353612525837e-07,-1.440622446582119,-4.71476550877525,0.6606264179212447,1.3539452868888944,0.9445302585748545,0.014332865158306882,0.5230093732579727,0.1384214630248669,0.03334900917379003,0.9443167481339161,0.0,0.0,0.0,0.0,0.0,17,0.4084170017137409,13,0.8183746241533311,0.9632049096071479,6.561134289123753,-0.0616526842089488,0.045289968560951445,-0.5515417831107859,0.31528712211605925
store_2,1.0563362672111734,241,-1.0450073864898917,4.54373026917124,0.0,0.0,0.0,1.0184064929889356,0,1,0.984941522983413,7.396293406510839e-09,14.247800738059368,-1.2563618891559767,0.5618758444275296,0.9622417243731988,0.9866791892145672,0.0416958235095571,0.6243674290473789,0.40699821432336813,0.0002796507059750333,0.8597034586378031,1.2363635736550339e-14,0.0,0.0,0.0,0.0,14,0.16286839022533683,9,0.9060962421499813,0.9880862383709575,8.950505370048816,-0.13311903440946718,0.07772643031387494,-0.5562056293342192,0.40088485260609863
store_20,0.979921346770273,241,-7.745888859337624,0.8639294496352741,0.0,0.0,0.0,0.9254979340260334,0,1,0.9188532684762154,2.469452317198463e-07,3.946329443571242,7.110987339643566,0.6095454133001623,0.6967828430689357,0.9276854545134023,0.004062729494918861,0.5181545401386952,0.43472595702308364,0.02658404733225794,0.9808569391477793,0.0,0.0,0.0,0.0,0.0,12,0.4159697176929769,9,0.7236916651068859,0.9624961810784071,6.801173451937588,-0.018234103289018117,0.023205195225361856,-0.5012158353710436,0.2923876276049139
store_21,1.0457306181478754,241,-11.090006990694622,1.4560293098356645,0.0,0.0,0.0,0.9190906288244661,0,1,0.8865249385237637,5.086623345661291e-07,5.737803892466361,3.97784110689782,0.4576774767736213,0.36297124001648085,0.9400084194543428,0.0780504090123589,0.6052571276632803,0.38538461324908124,0.006759984046500161,0.785180602357662,1.7372658137053107e-12,0.0,0.0,0.0,0.0,20,0.38628501525269837,21,0.6100635339408637,0.9348808814317988,6.595620803666663,-0.16872745059007974,0.09276083406634182,-0.5323433455783038,0.3958476773603163
store_22,0.9568307649774488,241,-3.048368191257744,3.5315487017802005,0.0,0.0,0.0,1.0076290754700665,0,1,0.9799241366172002,1.520056819151822e-08,-12.975026932851913,-0.7490242334076465,0.677478666887162,1.0415993990458345,0.9949943147164636,0.028426393653556946,0.4574133126878642,0.01955782025204128,0.002227354423683614,0.9999999850988388,0.0665160109658474,0.0,0.0,0.0,0.0,41,0.2964161471722542,15,0.9708480996239821,0.9881508219067693,8.47928180908147,0.08550648760556065,0.0445801186337551,-0.5018349751986025,0.2785734604566285
store_23,1.0541287071283287,241,-2.37520336134494,1.5186294027699077,0.0,0.0,0.0,1.0088167943012964,0,1,0.9788348448930247,1.7411663072461067e-08,-5.417404586407605,-10.904023861939178,0.5495346035735826,0.41300569558409317,0.9978916495413356,0.023307388042015893,0.448745021889361,0.26781184342641673,0.0015331864382981174,0.9999999850988388,2.670688399097865e-14,0.0,0.0,0.0,0.0,27,0.18075259439320762,2,0.9024527592393576,0.9891294743459863,8.849852123368777,0.05338741553024552,0.05331848713163642,-0.4085589475994614,0.23132415226992992
store_24,0.9451701229551256,241,-0.2676770661034593,1.6722058261278716,0.0,0.0,0.0,0.9972782374008325,0,1,0.9828976918770702,1.606579332616619e-08,7.401296470506324,9.810164045290916,0.692550067034296,1.0229694751675815,0.9821687742015753,0.034653007769346114,0.444096784603795,0.272303980830467,0.0015751659957449276,0.9999999850988387,0.04629202123714524,0.0,0.0,0.0,0.0,32,0.25057939657789524,14,0.9566722178492204,0.9865077463086052,8.419232018046253,0.15248469273463025,0.06517379772448184,-0.43365556779860226,0.22827267046942776
store_25,1.0102185181226069,241,-2.1236621618380784,3.410287908824155,0.0,0.0,0.0,0.9621134182366435,0,1,0.9599120856856359,9.114225570919822e-08,-12.40410293541506,2.476554518852517,0.6949530524172364,1.0707020054009302,0.9581215388521551,0.024287154051924234,0.436895364376433,0.015085330845356106,0.004686246696828445,0.9999999850988388,0.0,0.0,0.0,0.0,0.0,41,0.4231772618098924,15,0.933294864784601,0.970905124736041,6.881007576575328,0.06513038310316442,0.041684812392300846,-0.5321879696407764,0.3619044734148542
store_26,1.0257702087916782,241,-2.395426881122152,3.9672124458633267,0.0,0.0,0.0,1.016746902739747,0,1,0.983248577776977,9.35365841430737e-09,-13.038739265860663,2.6304953370571416,0.6856629118155785,0.8770440198536607,0.9902382259568122,0.02425424394741436,0.46131367362571235,0.21514207660880708,0.0005341032131909422,0.9999999850988388,1.4747222407384125e-15,0.0,0.0,0.0,0.0,49,0.16904362978057869,9,0.9085564219467442,0.9900345522665529,8.796618885284278,0.11430278988699524,0.04678751823120759,-0.4189498204351694,0.3010368321355855
store_27,1.0584829813447585,241,-0.9705628350995439,4.562470313788522,0.0,0.0,0.0,1.0260431740618556,0,1,0.991718456092196,2.8916474969462747e-09,-14.535982239921967,0.8459098595430081,0.4742676086964267,0.4245369567239109,0.99286695442502,0.08617298036988263,0.6418690608384138,0.39918338369006995,0.00010197236877721709,0.8329085106613395,0.0,0.0,0.0,0.0,0.0,27,0.24959804358426277,3,0.9324364275059613,0.9895856005360792,8.931602392541425,-0.10211140609872686,0.1147853046780706,-0.44239661843258643,0.3540787974254106
store_28,1.039677011273076,241,-4.3861758787221845,3.520008235230564,0.0,0.0,0.0,0.9365276537937993,0,1,0.9397877794489393,1.3135066849279361e-07,-12.555054832550603,0.3755605864305878,0.6268678689129427,0.5776407242082153,0.9384804820833368,0.01649661942952927,0.5446093892255236,0.08826081682768704,0.010618952701942805,0.9825900996028674,0.0,0.0,0.0,0.0,0.0,18,0.3664424449545387,13,0.7716498962451164,0.9618343319298249,6.823324679693922,-0.021075308842501497,0.04480774408473882,-0.5636404361612232,0.4189661271427897
store_29,0.9466416051738539,241,-7.221246062521461,3.545957639537822,0.0,0.0,0.0,0.9564024340522116,0,1,0.9196335785109839,3.1194117472891356e-07,-12.586615585580043,-3.064370419062074,0.667946351521137,1.0616352595201386,0.9537682390024846,0.038667276190937364,0.4633770924658003,0.055453626470871306,0.002902893448781614,0.9999999850987303,9.121114997420692e-13,0.0,0.0,0.0,0.0,16,0.42265436728154343,13,0.8506421876257882,0.967531826142444,6.794760304165623,0.04448449478042697,0.0718058574751799,-0.5007987020045285,0.31640151973042113
store_3,0.979533439688465,241,-10.975745981787862,3.4995348008775546,0.0,0.0,0.0,0.9107058496059605,0,1,0.8810731293020322,7.883078603607421e-07,-12.465116777960727,-2.005071116835798,0.5782190796227247,0.8768874406121505,0.891141390914114,0.022672082411805752,0.4779582692229307,0.11922801025787032,0.024225517450548618,0.9111406715097178,2.0049814731799594e-12,0.0,0.0,0.0,0.0,14,0.4268069940468883,21,0.7151544985598339,0.9431263380375733,6.085587556254705,-0.07522490018380468,0.05218387435667165,-0.5011745219823471,0.2746131578659856
store_30,1.0781718852021254,241,-6.689256183548541,2.641191096416926,0.0,0.0,0.0,0.9504073467357876,0,1,0.9342409237543419,2.0566268406588437e-07,10.39181891601087,-1.9409892795577826,0.614033513262539,0.7158737828869838,0.9763762609125808,0.05012401732103279,0.5743902419232673,0.156195319087787,0.00991597264121435,0.9182567221904292,0.0,0.0,0.0,0.0,0.0,42,0.3645092156562252,21,0.8088710698790589,0.967740499694795,7.232204651399956,-0.10735239594818716,0.05944178187816256,-0.6258685175052136,0.4742713965804385
store_31,1.0283825119133372,241,-6.855852603571852,2.0573869829768223,0.0,0.0,0.0,0.9253954265449768,0,1,0.9164649103900429,2.832698256565575e-07,9.76768193945198,-1.5610047607178188,0.6330140236528867,1.1903967894446157,0.9327416636976148,0.02397711498204197,0.5203568029381612,0.12755768463853584,0.014566120887388418,0.9449209467826667,2.7057559366497575e-18,0.0,0.0,0.0,0.0,30,0.49441562695884,15,0.81410186420693,0.9561972962217041,5.975955524154183,-0.06366893257484182,0.05797734416948433,-0.5689925154448838,0.3962785115708558
store_32,0.9350234357787659,241,-0.5124047572936067,2.5809154281582787,0.0,0.0,0.0,0.9534375851950969,0,1,0.9597957608628032,1.1135458308955137e-07,10.571967622960674,7.528383037626368,0.571490178216841,0.5419406999086268,0.9476488240815584,0.027616876662343127,0.5204131306174068,0.20619049178125792,0.015938152927267583,0.9848680915949453,1.276316852348761e-13,0.0,0.0,0.0,0.0,21,0.3920486704528376,20,0.9425337747925824,0.966922275848185,7.190900707464927,-0.011287867124338076,0.05189164891814408,-0.4431339280932305,0.25380210743296544
store_33,0.9661482762840649,241,-1.4909473111618503,2.463193056266061,0.0,0.0,0.0,0.9999905284179833,0,1,0.9752922173029156,3.21832519329658e-08,-9.434174999096122,-9.141728285674438,0.6478379956001985,1.0607555439057705,0.9950620133325823,0.0033046181925293506,0.4626105782552075,0.2783583646026241,0.001105234918422855,0.9934927885607812,0.0,0.0,0.0,0.0,0.0,39,0.24794762149158434,15,0.932219888048246,0.9858286289763809,8.369412938623299,-0.006706142518160393,0.02429136499760122,-0.49916049219237685,0.28048002377390274
store_34,0.9655188150880741,241,-5.81776907532937,2.160863813702662,0.0,0.0,0.0,0.9847823758978763,0,1,0.9589744228269889,7.558208886362743e-08,-8.695456643370228,9.6450422191224,0.6227218664351979,0.6196787579314641,0.9565629607782856,0.01243836022542931,0.4655675373506527,0.21196417135395612,0.002005029826444148,0.9999999850988388,0.0,0.0,0.0,0.0,0.0,33,0.3161037317583164,26,0.9587322729699214,0.9755129739931759,7.552530629119539,0.05356421851209448,0.03163043455084875,-0.4318275548465999,0.25304541192470803
store_35,0.9752377829802256,241,-5.3333410728048385,2.2009158287671617,0.0,0.0,0.0,0.9754252311893586,0,1,0.9507264531042872,7.448663299722029e-08,9.297428981187497,-0.6791537037591914,0.5899639365749555,0.8802403486329298,1.005930112948144,0.06848968544578315,0.6497271248328581,0.05362769679892818,0.0035951084793432665,0.8867339751278084,0.0,0.0,0.0,0.0,0.0,25,0.3465343068207022,15,0.896425774053449,0.9770940739395737,7.626154687793612,-0.1461112230359804,0.10141824817251702,-0.6398440435904804,0.5812016507293127
store_36,0.9783846002052835,241,-6.336033446575969,2.494135852915586,0.0,0.0,0.0,0.9548231628566947,0,1,0.9424241382574067,1.4757974920040907e-07,10.794756615758105,1.2038928285005979,0.6374248511910067,1.1145849350075505,1.0137432847271364,0.04404769056960012,0.5666432448315282,0.01566428403624077,0.01339097271807484,0.9207705114773539,0.0,0.0,0.0,0.0,0.0,29,0.4135264904680397,13,0.927388534670826,0.9737647594007356,7.0890829192089715,-0.08878534389711604,0.07507230507626468,-0.5577325717795383,0.3879707345788067
store_37,0.9096978424335513,241,-0.9980309287213498,3.6949568120272103,0.0,0.0,0.0,0.9810007370376483,0,1,0.9672569222475563,3.661395123139342e-08,12.946387950594561,6.958909119475578,0.642304887541574,1.1487545971901678,0.9709029429351602,0.03438717070976208,0.4908505563346144,0.3910407698489998,0.0022565413912542594,0.9759990464764072,6.917621717235702e-15,0.0,0.0,0.0,0.0,17,0.3511171419897036,19,0.945231152864907,0.9768878848661654,7.911948942118401,-0.02269477027807949,0.07425760262776102,-0.49754712319479905,0.33387172880321264
store_38,0.8331400957131901,241,2.366070072716094,0.2500127993198038,0.0,0.0,0.0,0.9048771175397801,0,1,0.9628971699698163,5.440224446938816e-08,1.1114403534592159,4.239223757500894,0.5883365772386963,0.6228735232693579,0.9210476421102058,0.0536723142115013,0.5520671682535562,0.25508789636964235,0.010617493295162168,0.9087328911750345,0.08217580487336143,0.0,0.0,0.0,0.0,32,0.46223665524459967,16,0.9699342689687701,0.9512702574526265,5.190290139444819,0.03972233588732771,0.10528365021231864,-0.48254775631127506,0.26440305484018806
store_39,1.0004631204103636,241,-3.8821341153229163,1.2399211626885485,0.0,0.0,0.0,0.9744894620426929,0,1,0.9498208913614565,1.0617884984308311e-07,-3.6386766003243443,12.063284396896023,0.6006865880125134,0.7092364291682947,0.9532808181242636,0.0328869940647941,0.45350914986503754,0.02397023568685905,0.0030039148273560304,0.9999999850988334,8.598311254862848e-15,0.0,0.0,0.0,0.0,13,0.23839163285902024,16,0.8954606926097308,0.9700627692393012,7.426277422192825,0.04577152365844754,0.05255852270798559,-0.40113680004793906,0.24527822275414474
store_4,0.9818203323785217,241,0.4190819285224366,3.9294438782094137,0.0,0.0,0.0,1.0164517108624138,0,1,0.9896254398660123,6.053341257188236e-09,-13.365622509110882,-6.247221611955083,0.5625681220927623,0.6355943119870557,0.9740694022465523,0.028426185275308727,0.5005692507847725,0.6728532965777149,0.00012172782447165034,0.9700375344832837,1.4186093572381664e-16,0.0,0.0,0.0,0.0,28,0.26788679934039045,21,0.9576680746448867,0.9866038706759296,8.664866937784563,-0.02467576465743239,0.03074617117716378,-0.47140371187018754,0.275344094001131
store_40,1.0062070717321374,241,-3.113227167000461,3.8666208255270997,0.0,0.0,0.0,0.9937321048358503,0,1,0.9614912907704107,6.681610563075405e-08,12.99570548266005,2.773294010047919,0.6267578691693388,0.9475777314535337,0.9663010317302888,0.009313277028980424,0.4781660526521895,0.1342663238913227,0.002271029971272647,0.986184905675029,0.0,0.0,0.0,0.0,0.0,21,0.2480351725907607,5,0.8726329453680899,0.9795033303779748,8.10695665897781,-0.012432347103240118,0.036077693615249005,-0.48064577831060856,0.2730601796210739
store_41,1.042477452704343,241,0.13567139807578843,2.507175150916482,0.0,0.0,0.0,0.9911282997420766,0,1,0.9796132235658194,2.0675725959979068e-08,9.282325669842985,10.234233138818459,0.5936776960670664,0.46475420533917144,0.9764401833759986,0.03176652181087579,0.43849535088253294,0.4817963491460785,0.0018452738638804187,0.9999999850984276,2.3938206971946662e-12,0.0,0.0,0.0,0.0,31,0.19914263006015778,8,0.9142328204470287,0.9811701345653191,8.294074260253806,0.09755920591511463,0.044755690616184333,-0.37871375755877884,0.19457539953457023
store_42,0.9194171839542162,241,1.4095733457577908,1.407504176022944,0.0,0.0,0.0,0.9711718912979358,0,1,0.9710858465580644,3.9419992702143994e-08,-6.83015438119541,-10.15282228298333,0.6317482342296998,0.5710542674337741,0.9451052939289731,0.0066602833046027895,0.44519790202527354,0.17996286475491596,0.0014162375497961,0.9999999850988388,0.018306783841323927,0.0,0.0,0.0,0.0,20,0.3518989270159554,18,0.9627007715152166,0.9702259846485614,7.047336931358322,0.04281402459986451,0.033082154199326516,-0.4627728177216878,0.2835469872065037
store_43,0.9972550515699582,241,0.660257168242197,2.7779677363972817,0.0,0.0,0.0,0.9533729500569821,0,1,0.9534843064650426,1.303512876632334e-07,10.471392167920568,10.039818766445574,0.6357784157318721,0.9719411203260835,0.9365566854497962,0.023963961496232776,0.5100575418764932,0.10513805022964967,0.00337588874410433,0.9889157608171549,0.0,0.0,0.0,0.0,0.0,22,0.32606988225134503,16,0.9395303060609121,0.9635563850813026,7.19540665181567,-0.01090864340910423,0.05023146983948213,-0.506833331192831,0.2950454713111782
store_44,0.967812109317179,241,0.2766558325283923,2.950973421432639,0.0,0.0,0.0,0.9931443283388421,0,1,0.9754387707935592,3.110356522234179e-08,11.020598532299005,8.638282485635214,0.771164758909809,2.003617881084787,0.9788895260313661,0.06831138903720517,0.34670142658462105,0.17331177124901279,0.0015385366808063575,0.9999999850988388,0.0,0.0,0.0,0.0,0.0,17,0.3266859349384716,7,0.9614228677931862,0.9818258662618301,7.982449972104197,0.1635924662000361,0.11969206449573988,-0.46269248128024093,0.2773107670562284
store_45,0.9136903298187126,241,-6.517026538938828,2.7023456440474054,0.0,0.0,0.0,0.9716661593650444,0,1,0.9481536118419429,1.5706458281535836e-07,-11.030842127510942,-1.0302873833509947,0.6458268436269852,0.7748292581955112,0.9684476211560964,0.014359123577248611,0.5039678054762265,0.03592310472642471,0.010627238513600623,0.9939155809893514,5.1721604103264374e-14,0.0,0.0,0.0,0.0,18,0.3706500705520847,23,0.925985798843286,0.9753409467675689,7.2589354089258755,-0.006410749817088729,0.024553980496974236,-0.5151660322457824,0.2926085626867974
store_46,1.0182678139517425,241,-0.3920294807600233,4.247938173049765,0.0,0.0,0.0,1.0193155226117623,0,1,0.9909543275144371,3.845980726822649e-09,-14.16738865509606,-4.210677893802008,0.5813418900798378,0.481677194151705,0.9879020320238481,0.021592348875094976,0.4781211735390422,0.14505910725433013,0.000699977340417059,0.9999999850988317,4.599035344502356e-14,0.0,0.0,0.0,0.0,33,0.29873462510228327,15,0.9809089478611766,0.9899886080369215,8.79458033941443,0.02607085003310553,0.043553463362348846,-0.4951345199246232,0.32949319298598917
store_47,1.067205055642434,241,-3.8020776661762046,1.0801669953572988,0.0,0.0,0.0,0.9910033810053333,0,1,0.9706614087143046,5.1297648144443973e-08,-0.9475140840114876,-12.282430722190629,0.6265274735740503,0.8426661164485164,0.9923937979262474,0.03153509980239984,0.5732968968843403,0.03507851041655834,0.003583034253326986,0.9426619745311128,0.0,0.0,0.0,0.0,0.0,30,0.1851985827423241,6,0.8924461841332362,0.9853408464872487,8.34054041646778,-0.06840738416791818,0.042595489343270045,-0.5784881843191132,0.37792009389957226
store_48,0.8913221377661278,241,-7.906899991575565,0.5124622867135181,0.0,0.0,0.0,0.879830391143528,0,1,0.8946668663357393,3.834938358940172e-07,2.337429031302464,7.590089964133912,0.6099550581264992,0.698724558187007,0.8897341886898481,0.01569496357909626,0.5232940310192064,0.05120491929075195,0.013979175617582065,0.9915603223111499,0.0,0.0,0.0,0.0,0.0,15,0.5093535009251122,17,0.7665540534236797,0.9411128213169321,5.248022677209337,-0.007690226022145069,0.045084576319623273,-0.47920925523813956,0.265635843489836
store_49,0.9407901944248243,241,-14.137801076984195,0.5658556203722379,0.0,0.0,0.0,0.8003094854903384,0,1,0.8423723989877423,1.4743788015253128e-06,-2.9757137794470423,0.9980122015643563,0.61251125864681,1.0087268036939046,0.8544674138344706,0.004181253383698099,0.49572050879411367,0.02601628853924301,0.07924882638439551,0.9465428947390693,0.0,0.0,0.0,0.0,0.0,18,0.539534011119121,39,0.7481170415626133,0.9241703160137206,4.61534322473569,-0.05377274938937011,0.04642005528040837,-0.5255160676027522,0.3901483682512472
store_5,0.9775896919797081,241,-3.2720206656868425,2.3540860895659197,0.0,0.0,0.0,0.99031052981621,0,1,0.960640800110844,5.96789987779385e-08,8.668689281854693,7.6746124823027975,0.46526196275915643,0.36383174552997705,0.9976071568509924,0.039815152514855526,0.5893982627246203,0.3092928113994629,0.0030448308338608455,0.8394744695233286,0.0,0.0,0.0,0.0,0.0,20,0.2017094994005711,6,0.8371995973639463,0.9774573116846365,8.556375338628415,-0.11580501581042217,0.038063789984863386,-0.5032045019880088,0.2699414711898132
store_50,1.0749160191386136,241,-0.48855521634895754,3.690432783385184,0.0,0.0,0.0,0.9904244642865807,0,1,0.9791505914919502,2.2117259670481812e-08,-13.375450161766564,-0.059057392689847645,0.5634076291369807,0.5065114262432122,0.9643880010394662,0.019838690183870567,0.5147018268102695,0.004001500079796634,0.0012007271800794856,0.9707232231983602,0.0,0.0,0.0,0.0,0.0,34,0.44890253860106577,15,0.9622926074902638,0.9761325485800363,7.654287738186271,-0.023317614504346166,0.04759936709767144,-0.46389401200819663,0.29501082690384706
store_51,1.0390872927541457,241,-2.8409813144912395,0.4672627013781447,0.0,0.0,0.0,0.9174447308379776,0,1,0.9327966872091173,1.8778852217250493e-07,3.2205306771711464,-0.8614679721221781,0.6147736479047203,0.9267316057481823,0.9267502241738597,0.010615685037746434,0.4716847174352398,0.022621546590101294,0.007796150215519592,0.9999999850988388,0.0,0.0,0.0,0.0,0.0,29,0.4894129481822476,21,0.8996289817149786,0.952215233382614,6.009775636947809,0.002080914839348113,0.058904774289219676,-0.5104248027502121,0.37378188998242184
store_52,1.0149820030708687,241,-10.647041223665994,1.1150734965436535,0.0,0.0,0.0,0.9050449841814981,0,1,0.8875253071736632,1.607857835633651e-06,3.8846234923642236,-9.249002155305568,0.69841835216568,0.9119420946488846,0.9399813871446413,0.06907501225665733,0.2919135504986984,0.30396529295554814,0.05874142402811169,0.9999999850988224,1.5698591703907865e-14,0.0,0.0,0.0,0.0,15,0.35778776538665313,14,0.7906419807862319,0.9589426405847095,6.206394141754192,0.15030466329971345,0.09171462011932693,-0.41242163389632647,0.21598649995841745
store_53,0.9151372095061782,241,-7.8115347214587985,0.6499816751452558,0.0,0.0,0.0,0.7974074473812943,0,1,0.8494891320155666,1.3459174661576734e-06,-2.9040375819301056,-8.950106880011651,0.6488425897180107,0.9232728540527687,0.8377006761390775,0.03968410153756837,0.39742678708327767,0.26178486416756513,0.08465384278377475,0.9999999850895561,4.832889145882748e-11,0.0,0.0,0.0,0.0,11,0.5084685412693845,20,0.8408625488356436,0.9134482197249013,4.147351624462074,0.06021080023501447,0.05379325710251151,-0.48507859537528053,0.27762617530193395
